Date,Open,High,Low,Close,Volume,Adj Close
2008-12-31,17.809999,17.99,17.68,17.73,23404500,16.344292
2008-12-30,17.35,17.860001,17.25,17.83,24498300,16.436476
2008-12-29,17.32,17.40,17.02,17.219999,21226900,15.874151
2008-12-26,17.40,17.459999,17.26,17.43,9496000,16.067739
2008-12-24,17.35,17.450001,17.18,17.32,8337100,15.966336
2008-12-23,17.530001,17.76,17.08,17.299999,26611800,15.947899
2008-12-22,17.790001,17.790001,17.17,17.52,32738500,16.150705
2008-12-19,17.440001,18.16,16.610001,17.780001,90125800,16.390385
2008-12-18,16.83,16.969999,16.34,16.610001,45269900,15.311828
2008-12-17,16.969999,17.040001,16.68,16.74,38961500,15.431666
2008-12-16,16.610001,17.40,16.51,17.27,57317700,15.920244
2008-12-15,16.40,16.639999,16.129999,16.450001,37179300,15.164333
2008-12-12,16.110001,16.940001,16.07,16.84,33021700,15.523851
2008-12-11,17.290001,17.290001,16.40,16.459999,36833500,15.17355
2008-12-10,17.139999,17.59,16.889999,17.389999,36795000,16.030865
2008-12-09,16.74,17.67,16.60,16.940001,44413400,15.616036
2008-12-08,16.51,17.32,16.35,17.040001,49736700,15.708221
2008-12-05,15.23,16.40,15.17,16.32,57184100,15.044492
2008-12-04,15.82,15.99,15.20,15.44,48105900,14.233269
2008-12-03,15.92,16.15,15.62,16.129999,72210200,14.869341
2008-12-02,15.61,16.02,15.26,15.79,41701000,14.555915
2008-12-01,15.71,16.040001,15.38,15.47,51362300,14.260925
2008-11-28,16.10,16.15,15.75,16.09,19899100,14.832468
2008-11-26,15.65,16.25,15.64,16.139999,52962900,14.87856
2008-11-25,16.84,16.85,15.72,15.98,73396600,14.731065
2008-11-24,16.57,16.99,16.32,16.639999,75407900,15.339482
2008-11-21,15.44,16.49,15.10,16.379999,73239000,15.099802
2008-11-20,16.02,16.76,15.32,15.40,67199300,14.196395
2008-11-19,16.90,17.299999,15.97,16.00,65869100,14.749502
2008-11-18,16.52,17.030001,15.92,17.02,55664200,15.689783
2008-11-17,16.610001,16.99,16.299999,16.41,41318500,15.127458
2008-11-14,17.26,17.790001,16.66,16.90,51944100,15.579161
2008-11-13,16.33,17.75,15.63,17.719999,62134400,16.335073
2008-11-12,16.82,17.040001,16.40,16.469999,44447600,15.182768
2008-11-11,17.379999,17.52,16.790001,17.290001,35681000,15.938682
2008-11-10,17.83,17.84,17.360001,17.559999,24816800,16.187578
2008-11-07,17.08,17.66,16.969999,17.530001,35136500,16.159924
2008-11-06,17.43,17.58,16.65,16.85,54420800,15.53307
2008-11-05,18.65,18.76,17.709999,17.82,37384600,16.427258
2008-11-04,18.50,19.00,18.32,18.90,38671300,17.422849
2008-11-03,18.110001,18.41,18.040001,18.33,28389100,16.897398
2008-10-31,17.860001,18.620001,17.809999,18.290001,55114800,16.860526
2008-10-30,18.129999,18.610001,17.790001,18.32,71484400,16.88818
2008-10-29,17.360001,18.370001,16.77,17.290001,58715900,15.938682
2008-10-28,16.40,17.68,15.57,17.620001,47608000,16.24289
2008-10-27,15.99,16.77,15.31,15.77,62876600,14.537479
2008-10-24,15.71,16.709999,15.48,16.200001,54151300,14.933872
2008-10-23,16.98,17.469999,16.01,16.950001,62156400,15.625255
